trip,city,b_state,b_boardcomputer,b_battery_pack,p_bikes,p_address,b_lock_types,p_spot,p_name,p_lng,p_bike_racks,b_pedelec_battery,b_active,b_electric_lock,p_lat,datetime,p_terminal_type,p_special_racks,p_rack_locks,p_bike_types,p_bike,p_maintenance,b_bike_type,p_free_special_racks,b_number,p_free_racks,p_place_type,p_booked_bikes,p_uid,p_number
end,dresden,ok,7551004329,,1,,frame_lock,False,BIKE 93676,13.76146,0,,True,True,51.046697777778,2019-05-13 07:16:00,,0,False,"{""15"": 1}",True,False,15,0,93676,0,12,0,15678004,0
start,dresden,ok,7551004329,,1,,frame_lock,False,BIKE 93676,13.761444444444,0,,True,True,51.046622222222,2019-05-13 14:58:00,,0,False,"{""15"": 1}",True,False,15,0,93676,0,12,0,15686797,0
end,dresden,ok,7551004329,,1,,frame_lock,False,BIKE 93676,13.744427777778,0,,True,True,51.053675555556,2019-05-13 15:17:00,,0,False,"{""15"": 1}",True,False,15,0,93676,0,12,0,15697757,0
start,dresden,ok,7551004329,,1,,frame_lock,True,Tzschirnerplatz,13.744668960571,0,,True,True,51.051484590255,2019-05-13 18:28:00,,0,False,"{""15"": 1}",False,False,15,0,93676,0,0,0,122238,4410
end,dresden,ok,7551004329,,1,,frame_lock,True,Tzschirnerplatz,13.744668960571,0,,True,True,51.051484590255,2019-05-13 18:30:00,,0,False,"{""15"": 1}",False,False,15,0,93676,0,0,0,122238,4410
start,dresden,ok,7551004329,,1,,frame_lock,True,Tzschirnerplatz,13.744668960571,0,,True,True,51.051484590255,2019-05-13 20:57:00,,0,False,"{""15"": 1}",False,False,15,0,93676,0,0,0,122238,4410
end,dresden,ok,7551004329,,1,,frame_lock,True,Tzschirnerplatz,13.744668960571,0,,True,True,51.051484590255,2019-05-13 20:59:00,,0,False,"{""15"": 1}",False,False,15,0,93676,0,0,0,122238,4410
last,dresden,ok,7551004329,,1,,frame_lock,True,Tzschirnerplatz,13.744668960571,0,,True,True,51.051484590255,2019-05-13 23:59:00,,0,False,"{""15"": 1}",False,False,15,0,93676,0,0,0,122238,4410
first,dresden,ok,7551005502,,4,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 00:00:00,,0,False,"{""15"": 4}",False,False,15,0,93702,2,0,0,329097,4399
start,dresden,ok,7551005502,,5,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 18:28:00,,0,False,"{""15"": 3, ""71"": 2}",False,False,15,0,93702,0,0,0,329097,4399
end,dresden,ok,7551005502,,5,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 18:30:00,,0,False,"{""15"": 3, ""71"": 2}",False,False,15,0,93702,0,0,0,329097,4399
start,dresden,ok,7551005502,,5,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 20:57:00,,0,False,"{""15"": 3, ""71"": 2}",False,False,15,0,93702,0,0,0,329097,4399
end,dresden,ok,7551005502,,5,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 20:59:00,,0,False,"{""15"": 3, ""71"": 2}",False,False,15,0,93702,0,0,0,329097,4399
last,dresden,ok,7551005502,,5,,frame_lock,True,Schillergalerie,13.804289102554,6,,True,True,51.051369935647,2019-05-13 23:59:00,,0,False,"{""15"": 3, ""71"": 2}",False,False,15,0,93702,0,0,0,329097,4399
first,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.75484,0,,True,True,51.048688888889,2019-05-13 00:00:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15665976,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.754674444444,0,,True,True,51.048511111111,2019-05-13 05:36:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15665976,0
end,dresden,ok,7551013010,,4,,frame_lock,True,Uniklinikum,13.781125545502,0,,True,True,51.054222727738,2019-05-13 05:49:00,,0,False,"{""undefined"": 2, ""71"": 2}",False,False,71,0,93854,0,0,0,264602,4395
start,dresden,ok,7551013010,,4,,frame_lock,True,Uniklinikum,13.781125545502,0,,True,True,51.054222727738,2019-05-13 06:02:00,,0,False,"{""undefined"": 2, ""71"": 2}",False,False,71,0,93854,0,0,0,264602,4395
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.782515555556,0,,True,True,51.053964444444,2019-05-13 07:59:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15679675,0
end,dresden,ok,7551013010,,1,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 08:54:00,,0,False,"{""71"": 1}",False,False,71,0,93854,0,0,0,264599,4392
start,dresden,ok,7551013010,,1,,frame_lock,True,Mosenstraße,13.777724504471,0,,True,True,51.044739718786,2019-05-13 13:14:00,,0,False,"{""71"": 1}",False,False,71,0,93854,0,0,0,264599,4392
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.731465555556,0,,True,True,51.051377777778,2019-05-13 13:31:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15692279,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.731597777778,0,,True,True,51.051328888889,2019-05-13 15:22:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15692279,0
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.733081111111,0,,True,True,51.045573333333,2019-05-13 15:29:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15698433,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.732958888889,0,,True,True,51.045888888889,2019-05-13 15:39:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15698433,0
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.70413,0,,True,True,51.029808888889,2019-05-13 15:56:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15699984,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.704097777778,0,,True,True,51.029786666667,2019-05-13 17:26:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15699984,0
end,dresden,ok,7551013010,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 18:02:00,,0,False,"{""15"": 2, ""71"": 1}",False,False,71,0,93854,0,0,0,2985,4302
start,dresden,ok,7551013010,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 18:07:00,,0,False,"{""15"": 2, ""71"": 1}",False,False,71,0,93854,0,0,0,2985,4302
end,dresden,ok,7551013010,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 18:15:00,,0,False,"{""15"": 2, ""71"": 1}",False,False,71,0,93854,0,0,0,2985,4302
start,dresden,ok,7551013010,,3,,frame_lock,True,Albertplatz,13.74731361866,0,,True,True,51.063895958845,2019-05-13 18:18:00,,0,False,"{""15"": 2, ""71"": 1}",False,False,71,0,93854,0,0,0,2985,4302
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.746205555556,0,,True,True,51.061466666667,2019-05-13 18:21:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15706915,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.746205555556,0,,True,True,51.061466666667,2019-05-13 18:28:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15707105,0
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.746205555556,0,,True,True,51.061466666667,2019-05-13 18:30:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15707105,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.745973333333,0,,True,True,51.061115555556,2019-05-13 20:57:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15707105,0
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.745973333333,0,,True,True,51.061115555556,2019-05-13 20:59:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15707105,0
start,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.745973333333,0,,True,True,51.061115555556,2019-05-13 21:46:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15707105,0
end,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.769612222222,0,,True,True,51.052404444444,2019-05-13 22:05:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15713009,0
last,dresden,ok,7551013010,,1,,frame_lock,False,BIKE 93854,13.769824444444,0,,True,True,51.052066666667,2019-05-13 23:59:00,,0,False,"{""71"": 1}",True,False,71,0,93854,0,12,0,15713009,0
first,dresden,ok,7551006374,,3,,frame_lock,True,Andreas-Pfitzmann-Bau,13.723919391632,0,,True,True,51.025619416653,2019-05-13 13:08:00,traffic_sign,0,False,"{""undefined"": 2, ""15"": 1}",False,False,15,0,93395,0,0,0,4405708,4461
start,dresden,ok,7551006374,,5,,frame_lock,True,Andreas-Pfitzmann-Bau,13.723919391632,0,,True,True,51.025619416653,2019-05-13 13:18:00,traffic_sign,0,False,"{""undefined"": 3, ""15"": 2}",False,False,15,0,93395,0,0,0,4405708,4461
end,dresden,ok,7551006374,,1,,frame_lock,True,Nürnberger Platz,13.726285099983,0,,True,True,51.031520295058,2019-05-13 13:22:00,free,0,False,"{""15"": 1}",False,False,15,0,93395,0,0,0,264586,4382
start,dresden,ok,7551006374,,1,,frame_lock,True,Nürnberger Platz,13.726285099983,0,,True,True,51.031520295058,2019-05-13 14:06:00,free,0,False,"{""15"": 1}",False,False,15,0,93395,0,0,0,264586,4382
end,dresden,ok,7551006374,,3,,frame_lock,True,Hauptbahnhof,13.733623623848,0,,True,True,51.040476453474,2019-05-13 14:12:00,,0,False,"{""15"": 3}",False,True,15,0,93395,0,0,0,120,4313
start,dresden,ok,7551006374,,2,,frame_lock,True,Hauptbahnhof,13.733623623848,0,,True,True,51.040476453474,2019-05-13 16:40:00,,0,False,"{""15"": 2}",False,True,15,0,93395,0,0,0,120,4313
end,dresden,ok,7551006374,,2,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 16:49:00,,0,False,"{""15"": 2}",False,False,15,0,93395,0,0,0,9972732,4315
start,dresden,ok,7551006374,,2,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 17:03:00,,0,False,"{""15"": 2}",False,False,15,0,93395,0,0,0,9972732,4315
end,dresden,ok,7551006374,,1,,frame_lock,True,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),13.736633062363,0,,True,True,51.047039830317,2019-05-13 17:08:00,,0,False,"{""15"": 1}",False,False,15,0,93395,0,0,0,69118,4415
start,dresden,ok,7551006374,,1,,frame_lock,True,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),13.736633062363,0,,True,True,51.047039830317,2019-05-13 17:17:00,,0,False,"{""15"": 1}",False,False,15,0,93395,0,0,0,69118,4415
end,dresden,ok,7551006374,,1,,frame_lock,False,BIKE 93395,13.713827777778,0,,True,True,51.079733333333,2019-05-13 19:19:00,,0,False,"{""15"": 1}",True,False,15,0,93395,0,12,0,15708955,0
start,dresden,ok,7551006374,,1,,frame_lock,False,BIKE 93395,13.713873333333,0,,True,True,51.079546666667,2019-05-13 20:57:00,,0,False,"{""15"": 1}",True,False,15,0,93395,0,12,0,15708955,0
end,dresden,ok,7551006374,,1,,frame_lock,False,BIKE 93395,13.713873333333,0,,True,True,51.079546666667,2019-05-13 20:59:00,,0,False,"{""15"": 1}",True,False,15,0,93395,0,12,0,15708955,0
last,dresden,ok,7551006374,,1,,frame_lock,False,BIKE 93395,13.713993333333,0,,True,True,51.079404444444,2019-05-13 23:59:00,,0,False,"{""15"": 1}",True,False,15,0,93395,0,12,0,15708955,0
first,dresden,ok,7551006369,,2,,frame_lock,True,Budapester Straße,13.719418644905,0,,True,True,51.04038538261,2019-05-13 00:00:00,,0,False,"{""undefined"": 1, ""15"": 1}",False,False,15,0,93354,0,0,0,264582,4379
start,dresden,ok,7551006369,,1,,frame_lock,True,Budapester Straße,13.719418644905,0,,True,True,51.04038538261,2019-05-13 04:36:00,,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,264582,4379
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.716857777778,0,,True,True,51.038826666667,2019-05-13 04:39:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15673174,0
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.716772222222,0,,True,True,51.039306666667,2019-05-13 07:13:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15676714,0
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.725681111111,0,,True,True,51.02932,2019-05-13 07:22:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15678214,0
start,dresden,ok,7551006369,,1,,frame_lock,True,Hülsse-Bau Eingang Süd,13.72411,0,,True,True,51.02892,2019-05-13 08:52:00,traffic_sign,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405700,4460
end,dresden,ok,7551006369,,1,,frame_lock,True,Hülsse-Bau Eingang Süd,13.72411,0,,True,True,51.02892,2019-05-13 08:59:00,traffic_sign,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405700,4460
start,dresden,ok,7551006369,,1,,frame_lock,True,Hülsse-Bau Eingang Süd,13.72411,0,,True,True,51.02892,2019-05-13 10:28:00,traffic_sign,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405700,4460
end,dresden,ok,7551006369,,4,,frame_lock,True,Strehlener Str. / Immatrikulationsamt,13.74561,0,,True,True,51.03486,2019-05-13 12:31:00,free,0,False,"{""undefined"": 1, ""15"": 3}",False,False,15,0,93354,0,0,0,4405631,4455
start,dresden,ok,7551006369,,3,,frame_lock,True,Strehlener Str. / Immatrikulationsamt,13.74561,0,,True,True,51.03486,2019-05-13 12:41:00,free,0,False,"{""15"": 3}",False,False,15,0,93354,0,0,0,4405631,4455
end,dresden,ok,7551006369,,1,,frame_lock,True,Strehlener Str. / Immatrikulationsamt,13.74561,0,,True,True,51.03486,2019-05-13 12:50:00,free,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405631,4455
start,dresden,ok,7551006369,,1,,frame_lock,True,Strehlener Str. / Immatrikulationsamt,13.74561,0,,True,True,51.03486,2019-05-13 14:21:00,free,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405631,4455
start,dresden,ok,7551006369,,1,,frame_lock,True,TU Dresden Hörsaalzentrum,13.730576634407,0,,True,True,51.029205917714,2019-05-13 14:30:00,sign,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,4405587,4452
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.731614444444,0,,True,True,51.036937777778,2019-05-13 14:36:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15695670,0
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.731648888889,0,,True,True,51.037053333333,2019-05-13 16:23:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15695670,0
end,dresden,ok,7551006369,,1,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 16:37:00,,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,9972732,4315
start,dresden,ok,7551006369,,1,,frame_lock,True,Pirnaischer Platz,13.74415397644,0,,True,True,51.048972240425,2019-05-13 17:06:00,,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,9972732,4315
end,dresden,ok,7551006369,,1,,frame_lock,True,Nürnberger Ei,13.722910881043,0,,True,True,51.03376708728,2019-05-13 17:24:00,free,0,False,"{""15"": 1}",False,False,15,0,93354,0,0,0,264548,4348
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.72193,0,,True,True,51.034373333333,2019-05-13 17:41:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15704538,0
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721374444444,0,,True,True,51.034253333333,2019-05-13 17:43:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705308,0
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721345555556,0,,True,True,51.034173333333,2019-05-13 17:45:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705308,0
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721252222222,0,,True,True,51.040471111111,2019-05-13 17:51:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705674,0
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721271111111,0,,True,True,51.040506666667,2019-05-13 18:28:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705674,0
end,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721271111111,0,,True,True,51.040506666667,2019-05-13 18:30:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705674,0
start,dresden,ok,7551006369,,1,,frame_lock,False,BIKE 93354,13.721271111111,0,,True,True,51.040506666667,2019-05-13 19:11:00,,0,False,"{""15"": 1}",True,False,15,0,93354,0,12,0,15705674,0
