STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1048;2018120307;   10;   4.8; 170;eor
       1048;2018120308;   10;   4.7; 170;eor
       1048;2018120309;   10;   5.6; 170;eor
       1048;2018120310;   10;   4.8; 180;eor
       1048;2018120311;   10;   3.6; 190;eor
       1048;2018120312;   10;   4.9; 230;eor
       1048;2018120313;   10;   7.0; 250;eor
       1048;2018120314;   10;   4.6; 230;eor
       1048;2018120315;   10;   5.3; 220;eor
       1048;2018120316;   10;   4.4; 220;eor
       1048;2018120317;   10;   4.0; 200;eor
       1048;2018120318;   10;   4.7; 170;eor
       1048;2018120319;   10;   4.2; 170;eor
       1048;2018120320;   10;   4.0; 200;eor
       1048;2018120321;   10;   4.5; 200;eor
       1048;2018120322;   10;   5.3; 200;eor
       1048;2018120323;   10;   4.8; 200;eor
       1048;2018120400;   10;   4.7; 220;eor
       1048;2018120401;   10;   4.9; 220;eor
       1048;2018120402;   10;   5.1; 240;eor
       1048;2018120403;   10;   6.1; 250;eor
       1048;2018120404;   10;   7.1; 250;eor
       1048;2018120405;   10;   7.0; 250;eor
       1048;2018120406;   10;   7.7; 300;eor
       1048;2018120407;   10;   7.5; 310;eor
       1048;2018120408;   10;   5.2; 300;eor
       1048;2018120409;   10;   5.4; 300;eor
       1048;2018120410;   10;   6.1; 300;eor
       1048;2018120411;   10;   6.5; 300;eor
       1048;2018120412;   10;   7.2; 290;eor
       1048;2018120413;   10;   7.6; 300;eor
       1048;2018120414;   10;   5.4; 290;eor
       1048;2018120415;   10;   5.3; 280;eor
       1048;2018120416;   10;   5.7; 290;eor
       1048;2018120417;   10;   4.1; 290;eor
       1048;2018120418;   10;   5.5; 300;eor
       1048;2018120419;   10;   3.9; 290;eor
       1048;2018120420;   10;   3.9; 270;eor
       1048;2018120421;   10;   3.6; 280;eor
       1048;2018120422;   10;   4.1; 280;eor
       1048;2018120423;   10;   4.4; 270;eor
       1048;2018120500;   10;   3.8; 260;eor
       1048;2018120501;   10;   3.9; 260;eor
       1048;2018120502;   10;   3.7; 260;eor
       1048;2018120503;   10;   3.3; 240;eor
       1048;2018120504;   10;   2.1; 220;eor
       1048;2018120505;   10;   2.3; 240;eor
       1048;2018120506;   10;   2.1; 210;eor
       1048;2018120507;   10;   3.0; 180;eor
       1048;2018120508;   10;   3.6; 170;eor
       1048;2018120509;   10;   3.5; 170;eor
       1048;2018120510;   10;   3.5; 170;eor
       1048;2018120511;   10;   3.1; 170;eor
       1048;2018120512;   10;   1.8; 180;eor
       1048;2018120513;   10;   2.5; 160;eor
       1048;2018120514;   10;   3.6; 130;eor
       1048;2018120515;   10;   4.0; 140;eor
       1048;2018120516;   10;   4.6; 160;eor
       1048;2018120517;   10;   4.4; 150;eor
       1048;2018120518;   10;   4.7; 140;eor
       1048;2018120519;   10;   4.8; 140;eor
       1048;2018120520;   10;   5.3; 150;eor
       1048;2018120521;   10;   5.9; 150;eor
       1048;2018120522;   10;   7.0; 150;eor
       1048;2018120523;   10;   7.5; 150;eor
       1048;2018120600;   10;   6.3; 140;eor
       1048;2018120601;   10;   7.2; 150;eor
       1048;2018120602;   10;   8.7; 160;eor
       1048;2018120603;   10;   7.4; 160;eor
       1048;2018120604;   10;   6.4; 150;eor
       1048;2018120605;   10;   8.2; 150;eor
       1048;2018120606;   10;   8.9; 150;eor
       1048;2018120607;   10;   9.4; 160;eor
       1048;2018120608;   10;   7.6; 160;eor
       1048;2018120609;   10;   7.3; 160;eor
       1048;2018120610;   10;   7.1; 150;eor
       1048;2018120611;   10;   7.0; 160;eor
       1048;2018120612;   10;   5.4; 160;eor
       1048;2018120613;   10;   5.0; 170;eor
       1048;2018120614;   10;   5.4; 160;eor
       1048;2018120615;   10;   4.3; 160;eor
       1048;2018120616;   10;   5.3; 160;eor
       1048;2018120617;   10;   5.3; 170;eor
       1048;2018120618;   10;   4.7; 180;eor
       1048;2018120619;   10;   4.3; 180;eor
       1048;2018120620;   10;   3.6; 180;eor
       1048;2018120621;   10;   3.8; 180;eor
       1048;2018120622;   10;   4.1; 180;eor
       1048;2018120623;   10;   4.1; 190;eor
       1048;2018120700;   10;   4.8; 190;eor
       1048;2018120701;   10;   4.4; 200;eor
       1048;2018120702;   10;   3.8; 210;eor
       1048;2018120703;   10;   4.9; 200;eor
       1048;2018120704;   10;   5.0; 210;eor
       1048;2018120705;   10;   5.0; 210;eor
       1048;2018120706;   10;   5.2; 210;eor
       1048;2018120707;   10;   5.1; 230;eor
       1048;2018120708;   10;   5.6; 220;eor
       1048;2018120709;   10;   6.3; 230;eor
       1048;2018120710;   10;   5.5; 230;eor
       1048;2018120711;   10;   5.5; 230;eor
       1048;2018120712;   10;   4.3; 210;eor
       1048;2018120713;   10;   3.3; 190;eor
       1048;2018120714;   10;   5.2; 210;eor
       1048;2018120715;   10;   6.0; 220;eor
       1048;2018120716;   10;   4.5; 210;eor
       1048;2018120717;   10;   5.3; 210;eor
       1048;2018120718;   10;   4.4; 180;eor
       1048;2018120719;   10;   5.1; 220;eor
       1048;2018120720;   10;   6.6; 220;eor
       1048;2018120721;   10;   8.1; 230;eor
       1048;2018120722;   10;   7.5; 220;eor
       1048;2018120723;   10;   8.2; 230;eor
       1048;2018120800;   10;   8.6; 240;eor
       1048;2018120801;   10;  10.9; 260;eor
       1048;2018120802;   10;   9.0; 290;eor
       1048;2018120803;   10;   8.2; 270;eor
       1048;2018120804;   10;   6.2; 250;eor
       1048;2018120805;   10;   5.7; 230;eor
       1048;2018120806;   10;   5.4; 230;eor
       1048;2018120807;   10;   4.6; 220;eor
       1048;2018120808;   10;   7.0; 230;eor
       1048;2018120809;   10;   7.4; 220;eor
       1048;2018120810;   10;   8.6; 230;eor
       1048;2018120811;   10;  10.0; 230;eor
       1048;2018120812;   10;  10.4; 240;eor
       1048;2018120813;   10;   9.2; 240;eor
       1048;2018120814;   10;   9.7; 240;eor
       1048;2018120815;   10;   8.5; 240;eor
       1048;2018120816;   10;   9.3; 240;eor
       1048;2018120817;   10;   8.7; 240;eor
       1048;2018120818;   10;   8.9; 250;eor
       1048;2018120819;   10;   8.8; 240;eor
       1048;2018120820;   10;   8.7; 240;eor
       1048;2018120821;   10;   7.3; 230;eor
       1048;2018120822;   10;   7.2; 230;eor
       1048;2018120823;   10;   6.4; 220;eor
       1048;2018120900;   10;   6.2; 190;eor
       1048;2018120901;   10;   5.8; 200;eor
       1048;2018120902;   10;   5.9; 190;eor
       1048;2018120903;   10;   6.9; 210;eor
       1048;2018120904;   10;   8.2; 230;eor
       1048;2018120905;   10;   8.3; 240;eor
       1048;2018120906;   10;   9.4; 260;eor
       1048;2018120907;   10;   8.7; 250;eor
       1048;2018120908;   10;   8.8; 250;eor
       1048;2018120909;   10;   8.9; 250;eor
       1048;2018120910;   10;  10.1; 250;eor
       1048;2018120911;   10;   9.6; 250;eor
       1048;2018120912;   10;  10.2; 250;eor
       1048;2018120913;   10;   9.6; 250;eor
       1048;2018120914;   10;   9.3; 250;eor
       1048;2018120915;   10;   6.9; 280;eor
       1048;2018120916;   10;   6.9; 270;eor
       1048;2018120917;   10;   6.9; 260;eor
       1048;2018120918;   10;   7.4; 260;eor
       1048;2018120919;   10;   7.9; 270;eor
       1048;2018120920;   10;   8.4; 280;eor
       1048;2018120921;   10;   8.6; 280;eor
       1048;2018120922;   10;   8.5; 290;eor
       1048;2018120923;   10;   8.1; 280;eor
       1048;2018121000;   10;   9.2; 280;eor
       1048;2018121001;   10;   8.7; 290;eor
       1048;2018121002;   10;   8.6; 290;eor
       1048;2018121003;   10;   8.2; 290;eor
       1048;2018121004;   10;   8.3; 290;eor
       1048;2018121005;   10;   7.3; 280;eor
       1048;2018121006;   10;   7.7; 280;eor
       1048;2018121007;   10;   7.7; 280;eor
       1048;2018121008;   10;   7.2; 280;eor
       1048;2018121009;   10;   8.3; 280;eor
       1048;2018121010;   10;   7.7; 280;eor
       1048;2018121011;   10;   8.6; 290;eor
       1048;2018121012;   10;   9.5; 290;eor
       1048;2018121013;   10;   5.9; 300;eor
       1048;2018121014;   10;   6.5; 290;eor
       1048;2018121015;   10;   6.7; 280;eor
       1048;2018121016;   10;   6.7; 280;eor
       1048;2018121017;   10;   7.1; 280;eor
       1048;2018121018;   10;   7.1; 270;eor
       1048;2018121019;   10;   7.1; 270;eor
       1048;2018121020;   10;   7.3; 260;eor
       1048;2018121021;   10;   7.2; 280;eor
       1048;2018121022;   10;   7.8; 270;eor
       1048;2018121023;   10;   8.4; 270;eor
       1048;2018121100;   10;   8.4; 280;eor
       1048;2018121101;   10;   7.2; 290;eor
       1048;2018121102;   10;   7.0; 290;eor
       1048;2018121103;   10;   7.0; 280;eor
       1048;2018121104;   10;   7.3; 280;eor
       1048;2018121105;   10;   6.8; 280;eor
       1048;2018121106;   10;   7.8; 290;eor
       1048;2018121107;   10;   9.4; 290;eor
       1048;2018121108;   10;   9.6; 290;eor
       1048;2018121109;   10;   9.1; 290;eor
       1048;2018121110;   10;   9.2; 300;eor
       1048;2018121111;   10;   8.3; 300;eor
       1048;2018121112;   10;   7.8; 300;eor
       1048;2018121113;   10;   7.8; 300;eor
       1048;2018121114;   10;   7.5; 300;eor
       1048;2018121115;   10;   6.9; 310;eor
       1048;2018121116;   10;   6.8; 300;eor
       1048;2018121117;   10;   6.5; 310;eor
       1048;2018121118;   10;   6.1; 310;eor
       1048;2018121119;   10;   6.6; 310;eor
       1048;2018121120;   10;   6.8; 310;eor
       1048;2018121121;   10;   6.8; 310;eor
       1048;2018121122;   10;   6.6; 320;eor
       1048;2018121123;   10;   5.1; 330;eor
       1048;2018121200;   10;   4.5; 330;eor
       1048;2018121201;   10;   5.3; 320;eor
       1048;2018121202;   10;   5.3; 310;eor
       1048;2018121203;   10;   5.0; 320;eor
       1048;2018121204;   10;   4.8; 320;eor
       1048;2018121205;   10;   4.7; 320;eor
       1048;2018121206;   10;   4.8; 330;eor
       1048;2018121207;   10;   4.5; 330;eor
       1048;2018121208;   10;   4.3; 340;eor
       1048;2018121209;   10;   3.9; 340;eor
       1048;2018121210;   10;   3.7; 340;eor
       1048;2018121211;   10;   4.2; 360;eor
       1048;2018121212;   10;   4.4; 360;eor
       1048;2018121213;   10;   3.7;  10;eor
       1048;2018121214;   10;   2.8; 360;eor
       1048;2018121215;   10;   2.5;  10;eor
       1048;2018121216;   10;   2.0; 360;eor
       1048;2018121217;   10;   2.4;  20;eor
       1048;2018121218;   10;   3.0;  50;eor
       1048;2018121219;   10;   3.1;  30;eor
       1048;2018121220;   10;   3.2;  30;eor
       1048;2018121221;   10;   3.4;  30;eor
       1048;2018121222;   10;   3.0;  40;eor
       1048;2018121223;   10;   1.7;  30;eor
       1048;2018121300;   10;   1.6; 350;eor
       1048;2018121301;   10;   1.2; 360;eor
       1048;2018121302;   10;   1.4;  20;eor
       1048;2018121303;   10;   1.0; 360;eor
       1048;2018121304;   10;   1.3;  20;eor
       1048;2018121305;   10;   1.5;  30;eor
       1048;2018121306;   10;   2.7;  40;eor
       1048;2018121307;   10;   2.5;  40;eor
       1048;2018121308;   10;   1.0; 100;eor
       1048;2018121309;   10;   1.5;  50;eor
       1048;2018121310;   10;   1.2;  40;eor
       1048;2018121311;   10;   1.1; 160;eor
       1048;2018121312;   10;   2.0; 190;eor
       1048;2018121313;   10;   1.4; 180;eor
       1048;2018121314;   10;   0.7; 160;eor
       1048;2018121315;   10;   2.5;  70;eor
       1048;2018121316;   10;   2.7;  50;eor
       1048;2018121317;   10;   2.3;  50;eor
       1048;2018121318;   10;   2.6;  50;eor
       1048;2018121319;   10;   3.4;  70;eor
       1048;2018121320;   10;   3.9;  70;eor
       1048;2018121321;   10;   3.4;  70;eor
       1048;2018121322;   10;   2.6;  70;eor
       1048;2018121323;   10;   2.7;  60;eor
       1048;2018121400;   10;   2.8;  50;eor
       1048;2018121401;   10;   3.3;  80;eor
       1048;2018121402;   10;   3.2;  80;eor
       1048;2018121403;   10;   3.6;  80;eor
       1048;2018121404;   10;   3.0;  80;eor
       1048;2018121405;   10;   2.6;  90;eor
       1048;2018121406;   10;   3.3;  70;eor
       1048;2018121407;   10;   3.4;  70;eor
       1048;2018121408;   10;   3.6;  80;eor
       1048;2018121409;   10;   3.7;  80;eor
       1048;2018121410;   10;   4.2;  90;eor
       1048;2018121411;   10;   3.8;  80;eor
       1048;2018121412;   10;   3.8;  80;eor
       1048;2018121413;   10;   3.7;  80;eor
       1048;2018121414;   10;   3.6;  70;eor
       1048;2018121415;   10;   4.0;  60;eor
       1048;2018121416;   10;   3.5;  60;eor
       1048;2018121417;   10;   3.9;  60;eor
       1048;2018121418;   10;   3.7;  70;eor
       1048;2018121419;   10;   4.1;  70;eor
       1048;2018121420;   10;   3.6;  70;eor
       1048;2018121421;   10;   3.6;  60;eor
       1048;2018121422;   10;   4.2;  70;eor
       1048;2018121423;   10;   3.4;  60;eor
       1048;2018121500;   10;   3.2;  40;eor
       1048;2018121501;   10;   3.7;  50;eor
       1048;2018121502;   10;   4.3;  60;eor
       1048;2018121503;   10;   3.5;  60;eor
       1048;2018121504;   10;   3.3;  70;eor
       1048;2018121505;   10;   3.1;  60;eor
       1048;2018121506;   10;   2.3;  30;eor
       1048;2018121507;   10;   2.3;  30;eor
       1048;2018121508;   10;   1.9;  20;eor
       1048;2018121509;   10;   2.2;  20;eor
       1048;2018121510;   10;   2.2;  30;eor
       1048;2018121511;   10;   2.5;  20;eor
       1048;2018121512;   10;   2.0;  20;eor
       1048;2018121513;   10;   2.2;  10;eor
       1048;2018121514;   10;   2.3;  30;eor
       1048;2018121515;   10;   1.9;  20;eor
       1048;2018121516;   10;   2.4;  30;eor
       1048;2018121517;   10;   3.1;  40;eor
       1048;2018121518;   10;   3.0;  40;eor
       1048;2018121519;   10;   3.0;  50;eor
       1048;2018121520;   10;   2.5;  60;eor
       1048;2018121521;   10;   2.4;  50;eor
       1048;2018121522;   10;   2.6;  50;eor
       1048;2018121523;   10;   2.1;  50;eor
       1048;2018121600;   10;   2.7;  90;eor
       1048;2018121601;   10;   4.0;  90;eor
       1048;2018121602;   10;   3.3; 100;eor
       1048;2018121603;   10;   2.9; 100;eor
       1048;2018121604;   10;   2.7; 120;eor
       1048;2018121605;   10;   3.2; 120;eor
       1048;2018121606;   10;   4.3; 130;eor
       1048;2018121607;   10;   4.6; 140;eor
       1048;2018121608;   10;   5.9; 140;eor
       1048;2018121609;   10;   6.4; 150;eor
       1048;2018121610;   10;   5.7; 150;eor
       1048;2018121611;   10;   6.3; 160;eor
       1048;2018121612;   10;   6.9; 150;eor
       1048;2018121613;   10;   6.9; 160;eor
       1048;2018121614;   10;   6.4; 160;eor
       1048;2018121615;   10;   6.9; 160;eor
       1048;2018121616;   10;   7.5; 160;eor
       1048;2018121617;   10;   6.8; 160;eor
       1048;2018121618;   10;   5.9; 160;eor
       1048;2018121619;   10;   6.3; 170;eor
       1048;2018121620;   10;   7.0; 160;eor
       1048;2018121621;   10;   6.5; 160;eor
       1048;2018121622;   10;   6.3; 160;eor
       1048;2018121623;   10;   5.6; 160;eor
       1048;2018121700;   10;   4.7; 160;eor
       1048;2018121701;   10;   3.0; 170;eor
       1048;2018121702;   10;   2.7; 170;eor
       1048;2018121703;   10;   3.0; 180;eor
       1048;2018121704;   10;   2.4; 170;eor
       1048;2018121705;   10;   2.5; 180;eor
       1048;2018121706;   10;   2.5; 200;eor
       1048;2018121707;   10;   2.2; 180;eor
       1048;2018121708;   10;   2.2; 190;eor
       1048;2018121709;   10;   2.5; 170;eor
       1048;2018121710;   10;   3.1; 180;eor
       1048;2018121711;   10;   2.5; 180;eor
       1048;2018121712;   10;   2.3; 170;eor
       1048;2018121713;   10;   2.7; 180;eor
       1048;2018121714;   10;   3.2; 170;eor
       1048;2018121715;   10;   2.6; 170;eor
       1048;2018121716;   10;   3.0; 170;eor
       1048;2018121717;   10;   3.0; 170;eor
       1048;2018121718;   10;   3.6; 170;eor
       1048;2018121719;   10;   3.4; 170;eor
       1048;2018121720;   10;   3.1; 170;eor
       1048;2018121721;   10;   2.9; 190;eor
       1048;2018121722;   10;   3.4; 190;eor
       1048;2018121723;   10;   3.3; 180;eor
       1048;2018121800;   10;   3.1; 190;eor
       1048;2018121801;   10;   3.7; 200;eor
       1048;2018121802;   10;   3.3; 190;eor
       1048;2018121803;   10;   3.5; 190;eor
       1048;2018121804;   10;   2.9; 200;eor
       1048;2018121805;   10;   2.6; 210;eor
       1048;2018121806;   10;   2.4; 200;eor
       1048;2018121807;   10;   2.8; 240;eor
       1048;2018121808;   10;   3.9; 240;eor
       1048;2018121809;   10;   3.2; 220;eor
       1048;2018121810;   10;   2.5; 230;eor
       1048;2018121811;   10;   3.0; 240;eor
       1048;2018121812;   10;   3.6; 230;eor
       1048;2018121813;   10;   2.6; 220;eor
       1048;2018121814;   10;   1.9; 170;eor
       1048;2018121815;   10;   2.2; 150;eor
       1048;2018121816;   10;   3.1; 150;eor
       1048;2018121817;   10;   4.4; 140;eor
       1048;2018121818;   10;   4.6; 140;eor
       1048;2018121819;   10;   4.3; 140;eor
       1048;2018121820;   10;   5.7; 130;eor
       1048;2018121821;   10;   5.9; 130;eor
       1048;2018121822;   10;   5.1; 140;eor
       1048;2018121823;   10;   4.8; 140;eor
       1048;2018121900;   10;   6.0; 150;eor
       1048;2018121901;   10;   7.5; 150;eor
       1048;2018121902;   10;   8.2; 150;eor
       1048;2018121903;   10;   8.9; 160;eor
       1048;2018121904;   10;   9.3; 160;eor
       1048;2018121905;   10;   8.3; 160;eor
       1048;2018121906;   10;   8.2; 160;eor
       1048;2018121907;   10;  10.0; 150;eor
       1048;2018121908;   10;  10.8; 150;eor
       1048;2018121909;   10;  10.1; 160;eor
       1048;2018121910;   10;  10.6; 160;eor
       1048;2018121911;   10;   9.9; 160;eor
       1048;2018121912;   10;  10.1; 160;eor
       1048;2018121913;   10;  10.1; 160;eor
       1048;2018121914;   10;   9.2; 160;eor
       1048;2018121915;   10;   9.4; 160;eor
