p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
True,frame_lock,False,0,,0,4337,False,264533,,ok,93625,0,7551005239,2019-03-28 00:00:00,13.802497386932,,True,True,False,2,first,dresden,0,Enderstr. / Seidnitz-Center,15,51.029452205346,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4337,False,264533,,ok,93625,0,7551005239,2019-03-28 04:54:00,13.802497386932,,True,True,False,3,start,dresden,0,Enderstr. / Seidnitz-Center,15,51.029452205346,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93625,0,7551005239,2019-03-28 05:17:00,13.733623623848,,True,True,False,1,end,dresden,0,Hauptbahnhof,15,51.040476453474,0,"{""15"": 1}"
True,frame_lock,True,0,,0,4313,False,120,,ok,93625,0,7551005239,2019-03-28 07:19:00,13.733623623848,,True,True,False,3,start,dresden,0,Hauptbahnhof,15,51.040476453474,0,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13775204,,ok,93625,0,7551005239,2019-03-28 07:42:00,13.725097777778,,True,True,True,1,end,dresden,0,BIKE 93625,15,51.028097777778,0,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4459,False,4405696,"{""percentage"": 0}",ok,93625,0,7551005239,2019-03-28 10:29:00,13.72573,,True,True,False,1,start,dresden,0,Toeplerbau / Binderbau,15,51.02727,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4382,False,264586,"{""percentage"": 0}",ok,93625,0,7551005239,2019-03-28 10:33:00,13.726285099983,,True,True,False,2,end,dresden,0,Nürnberger Platz,15,51.031520295058,0,"{""15"": 2}"
True,frame_lock,False,0,free,0,4382,False,264586,"{""percentage"": 0}",ok,93625,0,7551005239,2019-03-28 10:45:00,13.726285099983,,True,True,False,2,start,dresden,0,Nürnberger Platz,15,51.031520295058,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4321,False,321013,"{""percentage"": 0}",ok,93625,0,7551005239,2019-03-28 11:08:00,13.678997755051,,True,True,False,3,end,dresden,0,Ringhotel Residenz Alt Dresden,15,51.059779435159,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4321,False,321013,,ok,93625,0,7551005239,2019-03-28 23:59:00,13.678997755051,,True,True,False,3,last,dresden,0,Ringhotel Residenz Alt Dresden,15,51.059779435159,,"{""15"": 3}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93346,0,7551005453,2019-03-28 00:00:00,13.769280910492,,True,True,False,5,first,dresden,0,Gutenbergstraße,0,51.05877131992,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93346,0,7551005453,2019-03-28 18:35:00,13.769280910492,,True,True,False,2,start,dresden,0,Gutenbergstraße,0,51.05877131992,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794870,,ok,93346,0,7551005453,2019-03-28 18:53:00,13.747847777778,Eschenstraße 6,True,True,True,1,end,dresden,0,BIKE 93346,0,51.07032,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13799870,,ok,93346,0,7551005453,2019-03-28 23:59:00,13.747605555556,Eschenstraße 9,True,True,True,1,last,dresden,0,BIKE 93346,0,51.070173333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13767702,,ok,93766,0,7551002605,2019-03-28 00:00:00,13.800576666667,,True,True,True,1,first,dresden,0,BIKE 93766,15,51.046911111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13770926,,ok,93766,0,7551002605,2019-03-28 05:46:00,13.799985555556,,True,True,True,1,start,dresden,0,BIKE 93766,15,51.047097777778,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4395,False,264602,,ok,93766,0,7551002605,2019-03-28 05:53:00,13.781125545502,,True,True,False,2,end,dresden,0,Uniklinikum,15,51.054222727738,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4395,False,264602,,ok,93766,0,7551002605,2019-03-28 23:59:00,13.781125545502,,True,True,False,3,last,dresden,0,Uniklinikum,15,51.054222727738,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13768311,,ok,93812,0,7551003389,2019-03-28 00:00:00,13.753133333333,,True,True,True,1,first,dresden,0,BIKE 93812,15,51.062413333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13783195,,ok,93812,0,7551003389,2019-03-28 14:08:00,13.753052222222,Bautzner Straße 31,True,True,True,1,start,dresden,0,BIKE 93812,15,51.063066666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785267,,ok,93812,0,7551003389,2019-03-28 14:16:00,13.744842222222,Dr.-Friedrich-Wolf-Straße 28,True,True,True,1,end,dresden,0,BIKE 93812,15,51.067893333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785267,,ok,93812,0,7551003389,2019-03-28 14:17:00,13.744842222222,Dr.-Friedrich-Wolf-Straße 28,True,True,True,1,start,dresden,0,BIKE 93812,15,51.067893333333,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93812,0,7551003389,2019-03-28 14:23:00,13.746272921562,,True,True,False,1,end,dresden,0,Bischofsplatz (S-Bahn),15,51.071925666476,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4469,False,10299456,,ok,93812,0,7551003389,2019-03-28 18:27:00,13.746272921562,,True,True,False,1,start,dresden,0,Bischofsplatz (S-Bahn),15,51.071925666476,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794335,,ok,93812,0,7551003389,2019-03-28 18:34:00,13.746456666667,Albertplatz,True,True,True,1,end,dresden,0,BIKE 93812,15,51.063582222222,,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93812,0,7551003389,2019-03-28 23:59:00,13.74731361866,,True,True,False,1,last,dresden,0,Albertplatz,15,51.063895958845,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93440,0,7551004130,2019-03-28 00:00:00,13.71493,,True,True,False,3,first,dresden,0,Manitiusstraße,0,51.05658,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93440,0,7551004130,2019-03-28 23:59:00,13.71493,,True,True,False,5,last,dresden,0,Manitiusstraße,0,51.05658,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,,0,4308,False,14262,,ok,93529,0,7551004187,2019-03-28 00:00:00,13.749507665634,,True,True,False,2,first,dresden,0,Königsbrücker Platz,15,51.074982791812,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4308,False,14262,"{""percentage"": 0}",ok,93529,0,7551004187,2019-03-28 11:52:00,13.749507665634,,True,True,False,2,last,dresden,0,Königsbrücker Platz,15,51.074982791812,0,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,,0,4312,False,176054,,ok,93591,0,7551003012,2019-03-28 00:00:00,13.758975863457,,True,True,False,2,first,dresden,0,Bischofsweg / Kamenzer Str.,15,51.068905419327,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4312,False,176054,,ok,93591,0,7551003012,2019-03-28 09:02:00,13.758975863457,,True,True,False,1,start,dresden,0,Bischofsweg / Kamenzer Str.,15,51.068905419327,0,"{""15"": 1}"
True,frame_lock,False,0,free,0,4332,False,73,,ok,93591,0,7551003012,2019-03-28 09:38:00,13.741219639778,,True,True,False,5,end,dresden,0,Bf. Dresden-Neustadt,15,51.065183772328,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4332,False,73,"{""percentage"": 0}",ok,93591,0,7551003012,2019-03-28 11:06:00,13.741219639778,,True,True,False,5,last,dresden,0,Bf. Dresden-Neustadt,15,51.065183772328,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93261,3,7551006641,2019-03-28 00:00:00,13.799300193787,,True,True,False,3,first,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93261,4,7551006641,2019-03-28 23:59:00,13.799300193787,,True,True,False,2,last,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13762507,,ok,93779,0,7551003427,2019-03-28 00:00:00,13.763767777778,,True,True,True,1,first,dresden,0,BIKE 93779,15,51.025942222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799809,,ok,93779,0,7551003427,2019-03-28 23:59:00,13.764147777778,Dohnaer Straße 11a,True,True,True,1,last,dresden,0,BIKE 93779,15,51.026035555556,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93373,0,7551002640,2019-03-28 00:00:00,13.72983,,True,True,False,5,first,dresden,0,Alexander-Puschkin-Platz,0,51.07035,0,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93373,0,7551002640,2019-03-28 05:55:00,13.72983,,True,True,False,5,start,dresden,0,Alexander-Puschkin-Platz,0,51.07035,0,"{""undefined"": 4, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13773109,,ok,93373,0,7551002640,2019-03-28 06:01:00,13.743326666667,,True,True,True,1,end,dresden,0,BIKE 93373,0,51.064137777778,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13773109,,ok,93373,0,7551002640,2019-03-28 15:36:00,13.743198888889,Erna-Berger-Straße 13,True,True,True,1,start,dresden,0,BIKE 93373,0,51.064035555556,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93373,0,7551002640,2019-03-28 15:42:00,13.75129,,True,True,False,5,end,dresden,0,Bautzner Straße / Rothenburger Straße,0,51.06294,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93373,0,7551002640,2019-03-28 23:59:00,13.75129,,True,True,False,5,last,dresden,0,Bautzner Straße / Rothenburger Straße,0,51.06294,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,6,stele,0,4365,False,264566,,ok,93698,3,7551003551,2019-03-28 00:00:00,13.838900327682,,True,True,False,3,first,dresden,0,DVB Endpunkt Laubegast,15,51.022778359957,0,"{""15"": 3}"
True,frame_lock,False,6,stele,0,4365,False,264566,,ok,93698,2,7551003551,2019-03-28 23:59:00,13.838900327682,,True,True,False,4,last,dresden,0,DVB Endpunkt Laubegast,15,51.022778359957,,"{""15"": 4}"
False,frame_lock,False,0,,12,0,False,13736412,,ok,93040,0,7551003838,2019-03-28 00:00:00,13.709566666667,,True,True,True,1,first,dresden,0,BIKE 93040,15,51.050488888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13736412,"{""percentage"": 0}",ok,93040,0,7551003838,2019-03-28 12:38:00,13.710003333333,Gambrinusstraße 7,True,True,True,1,start,dresden,0,BIKE 93040,15,51.050048888889,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93040,0,7551003838,2019-03-28 13:40:00,13.70521903038,,True,True,False,2,end,dresden,0,Ebertplatz,15,51.041488339927,,"{""15"": 2}"
True,frame_lock,False,0,,0,4507,False,11248297,,ok,93040,0,7551003838,2019-03-28 16:47:00,13.70521903038,,True,True,False,2,start,dresden,0,Ebertplatz,15,51.041488339927,,"{""15"": 2}"
False,frame_lock,False,0,,12,0,False,13791040,,ok,93040,0,7551003838,2019-03-28 16:58:00,13.694398888889,Kesselsdorfer Straße 29a,True,True,True,1,end,dresden,0,BIKE 93040,15,51.04244,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13791040,,ok,93040,0,7551003838,2019-03-28 17:33:00,13.694398888889,Kesselsdorfer Straße 29a,True,True,True,1,start,dresden,0,BIKE 93040,15,51.04244,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792472,,ok,93040,0,7551003838,2019-03-28 17:39:00,13.70287,,True,True,True,1,end,dresden,0,BIKE 93040,15,51.043928888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13792472,,ok,93040,0,7551003838,2019-03-28 18:54:00,13.703295555556,,True,True,True,1,start,dresden,0,BIKE 93040,15,51.043791111111,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4483,False,10299584,,ok,93040,0,7551003838,2019-03-28 19:00:00,13.69113,,True,True,False,4,end,dresden,0,Malterstraße (Haltestelle),15,51.04257,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4483,False,10299584,,ok,93040,0,7551003838,2019-03-28 20:43:00,13.69113,,True,True,False,4,start,dresden,0,Malterstraße (Haltestelle),15,51.04257,,"{""undefined"": 1, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13797582,,ok,93040,0,7551003838,2019-03-28 20:53:00,13.70377,,True,True,True,1,end,dresden,0,BIKE 93040,15,51.043742222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797582,,ok,93040,0,7551003838,2019-03-28 20:56:00,13.70377,,True,True,True,1,start,dresden,0,BIKE 93040,15,51.043742222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797732,,ok,93040,0,7551003838,2019-03-28 21:00:00,13.705945555556,Tharandter Straße 19,True,True,True,1,end,dresden,0,BIKE 93040,15,51.039688888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13797732,,ok,93040,0,7551003838,2019-03-28 23:59:00,13.705226666667,Tharandter Straße 15,True,True,True,1,last,dresden,0,BIKE 93040,15,51.039786666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13768092,,ok,93241,0,7551005465,2019-03-28 00:00:00,13.774544444444,,True,True,True,1,first,dresden,0,BIKE 93241,15,51.056146666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13768092,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 10:34:00,13.775152222222,Tatzberg 47;48;49,True,True,True,1,start,dresden,0,BIKE 93241,15,51.056146666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13779597,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 10:55:00,13.725472222222,Ermischstraße 23,True,True,True,1,end,dresden,0,BIKE 93241,15,51.051204444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13781643,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 12:18:00,13.739064444444,Schloßstraße 2,True,True,True,1,start,dresden,0,BIKE 93241,15,51.050657777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782298,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 12:37:00,13.713012222222,,True,True,True,1,end,dresden,0,BIKE 93241,15,51.080004444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782298,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 12:46:00,13.713012222222,,True,True,True,1,start,dresden,0,BIKE 93241,15,51.080004444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782866,"{""percentage"": 0}",ok,93241,0,7551005465,2019-03-28 12:56:00,13.702724444444,Morseweg 2,True,True,True,1,end,dresden,0,BIKE 93241,15,51.093764444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782866,,ok,93241,0,7551005465,2019-03-28 15:59:00,13.702408888889,Morseweg 4,True,True,True,1,start,dresden,0,BIKE 93241,15,51.094124444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790338,,ok,93241,0,7551005465,2019-03-28 16:39:00,13.730824444444,Lukasstraße,True,True,True,1,end,dresden,0,BIKE 93241,15,51.032137777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790338,,ok,93241,0,7551005465,2019-03-28 17:22:00,13.730824444444,Lukasstraße,True,True,True,1,start,dresden,0,BIKE 93241,15,51.032137777778,,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,,ok,93241,0,7551005465,2019-03-28 17:31:00,13.74926,,True,True,False,1,end,dresden,0,Weberplatz,15,51.03022,,"{""15"": 1}"
True,frame_lock,False,0,traffic_sign,0,4457,False,4783682,,ok,93241,0,7551005465,2019-03-28 21:49:00,13.74926,,True,True,False,1,start,dresden,0,Weberplatz,15,51.03022,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13798752,,ok,93241,0,7551005465,2019-03-28 21:59:00,13.732901111111,Hochschulstraße 22,True,True,True,1,end,dresden,0,BIKE 93241,15,51.035293333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799832,,ok,93241,0,7551005465,2019-03-28 23:59:00,13.730212222222,Bergstraße,True,True,True,1,last,dresden,0,BIKE 93241,15,51.032426666667,,"{""15"": 1}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93695,0,7551004054,2019-03-28 00:00:00,13.769280910492,,True,True,False,5,first,dresden,0,Gutenbergstraße,15,51.05877131992,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93695,0,7551004054,2019-03-28 15:45:00,13.769280910492,,True,True,False,5,start,dresden,0,Gutenbergstraße,15,51.05877131992,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,free,0,4468,False,10299434,,ok,93695,0,7551004054,2019-03-28 15:59:00,13.75599,,True,True,False,3,end,dresden,0,Stadtteilzentrum Straßburger Platz,15,51.04649,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4468,False,10299434,,ok,93695,0,7551004054,2019-03-28 16:34:00,13.75599,,True,True,False,3,start,dresden,0,Stadtteilzentrum Straßburger Platz,15,51.04649,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93695,0,7551004054,2019-03-28 16:46:00,13.769280910492,,True,True,False,5,end,dresden,0,Gutenbergstraße,15,51.05877131992,,"{""undefined"": 1, ""15"": 4}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93695,0,7551004054,2019-03-28 18:34:00,13.769280910492,,True,True,False,3,start,dresden,0,Gutenbergstraße,15,51.05877131992,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13794875,,ok,93695,0,7551004054,2019-03-28 18:54:00,13.747312222222,Dammweg 11,True,True,True,1,end,dresden,0,BIKE 93695,15,51.070413333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794875,,ok,93695,0,7551004054,2019-03-28 22:31:00,13.747842222222,Eschenstraße 6,True,True,True,1,start,dresden,0,BIKE 93695,15,51.070386666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799564,,ok,93695,0,7551004054,2019-03-28 22:48:00,13.772894444444,Käthe-Kollwitz-Ufer 40,True,True,True,1,end,dresden,0,BIKE 93695,15,51.060222222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799564,,ok,93695,0,7551004054,2019-03-28 23:59:00,13.772635555556,Käthe-Kollwitz-Ufer 39,True,True,True,1,last,dresden,0,BIKE 93695,15,51.060022222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13748533,,ok,93644,0,7551005296,2019-03-28 00:00:00,13.743235555556,,True,True,True,1,first,dresden,0,BIKE 93644,15,51.057844444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13784313,,ok,93644,0,7551005296,2019-03-28 18:46:00,13.743238888889,Köpckestraße,True,True,True,1,start,dresden,0,BIKE 93644,15,51.057248888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794886,,ok,93644,0,7551005296,2019-03-28 18:54:00,13.745762222222,Antonstraße 1,True,True,True,1,end,dresden,0,BIKE 93644,15,51.063835555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794886,,ok,93644,0,7551005296,2019-03-28 19:04:00,13.745762222222,Antonstraße 1,True,True,True,1,start,dresden,0,BIKE 93644,15,51.063835555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13795315,,ok,93644,0,7551005296,2019-03-28 19:10:00,13.743287777778,,True,True,True,1,end,dresden,0,BIKE 93644,15,51.057875555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13795315,,ok,93644,0,7551005296,2019-03-28 23:59:00,13.743145555556,,True,True,True,1,last,dresden,0,BIKE 93644,15,51.05812,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13697763,,ok,93784,0,7551004116,2019-03-28 00:00:00,13.719537777778,,True,True,True,1,first,dresden,0,BIKE 93784,15,51.096004444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799807,,ok,93784,0,7551004116,2019-03-28 23:59:00,13.722817777778,Bolivarstraße 29,True,True,True,1,last,dresden,0,BIKE 93784,15,51.095026666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13731668,,ok,93810,0,7551006426,2019-03-28 00:00:00,13.749255555556,,True,True,True,1,first,dresden,0,BIKE 93810,15,51.066728888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13731668,,ok,93810,0,7551006426,2019-03-28 23:47:00,13.74935,Katharinenstraße 11,True,True,True,1,last,dresden,0,BIKE 93810,15,51.066537777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13763000,,ok,93495,0,7551003844,2019-03-28 00:00:00,13.733061111111,,True,True,True,1,first,dresden,0,BIKE 93495,0,51.063973333333,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,,ok,93495,0,7551003844,2019-03-28 23:59:00,13.732169866562,,True,True,False,4,last,dresden,0,Beherbergungsschiff (Pöppelmann),0,51.064283655155,,"{""undefined"": 4}"
False,frame_lock,False,0,,12,0,False,13769157,,ok,93719,0,7551006402,2019-03-28 00:00:00,13.713011111111,,True,True,True,1,first,dresden,0,BIKE 93719,15,51.05804,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13769157,,ok,93719,0,7551006402,2019-03-28 22:54:00,13.713075555556,Vorwerkstraße 5,True,True,True,1,start,dresden,0,BIKE 93719,15,51.057933333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799879,,ok,93719,0,7551006402,2019-03-28 23:10:00,13.744915555556,Zinzendorfstraße,True,True,True,1,end,dresden,0,BIKE 93719,15,51.044955555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799879,,ok,93719,0,7551006402,2019-03-28 23:59:00,13.744915555556,Zinzendorfstraße,True,True,True,1,last,dresden,0,BIKE 93719,15,51.044955555556,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93741,0,7551004448,2019-03-28 00:00:00,13.71493,,True,True,False,3,first,dresden,0,Manitiusstraße,15,51.05658,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93741,0,7551004448,2019-03-28 18:52:00,13.71493,,True,True,False,4,start,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 1, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93741,0,7551004448,2019-03-28 20:07:00,13.71493,,True,True,False,5,end,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93741,0,7551004448,2019-03-28 22:20:00,13.71493,,True,True,False,5,last,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13760310,,ok,93398,0,7551006378,2019-03-28 00:00:00,13.709248888889,,True,True,True,1,first,dresden,0,BIKE 93398,0,51.049302222222,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13778711,,ok,93398,0,7551006378,2019-03-28 23:59:00,13.709295555556,Altonaer Straße 16,True,True,True,1,last,dresden,0,BIKE 93398,0,51.049253333333,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4422,False,316914,,ok,93484,0,7551007274,2019-03-28 00:00:00,13.732169866562,,True,True,False,3,first,dresden,0,Beherbergungsschiff (Pöppelmann),0,51.064283655155,0,"{""undefined"": 3}"
True,frame_lock,False,0,,0,4422,False,316914,,ok,93484,0,7551007274,2019-03-28 23:59:00,13.732169866562,,True,True,False,4,last,dresden,0,Beherbergungsschiff (Pöppelmann),0,51.064283655155,,"{""undefined"": 4}"
False,frame_lock,False,0,,12,0,False,13759902,,ok,93447,0,7551007291,2019-03-28 00:00:00,13.758201111111,,True,True,True,1,first,dresden,0,BIKE 93447,15,51.019466666667,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13759902,"{""percentage"": 0}",ok,93447,0,7551007291,2019-03-28 13:05:00,13.757628888889,Zschertnitzer Straße 29,True,True,True,1,start,dresden,0,BIKE 93447,15,51.019751111111,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13783736,,ok,93447,0,7551007291,2019-03-28 13:26:00,13.736053333333,Kleine Brüdergasse,True,True,True,1,end,dresden,0,BIKE 93447,15,51.051217777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13783736,,ok,93447,0,7551007291,2019-03-28 15:21:00,13.735866666667,Wilsdruffer Straße,True,True,True,1,start,dresden,0,BIKE 93447,15,51.051031111111,,"{""15"": 1}"
True,frame_lock,False,0,,7,4417,False,14103,,ok,93447,0,7551007291,2019-03-28 15:28:00,13.736576,,True,True,False,3,end,dresden,0,Ibis Hotel Königstein / Prager Straße,15,51.046156,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,7,4417,False,14103,,ok,93447,0,7551007291,2019-03-28 15:45:00,13.736576,,True,True,False,3,start,dresden,0,Ibis Hotel Königstein / Prager Straße,15,51.046156,,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13788930,,ok,93447,0,7551007291,2019-03-28 16:02:00,13.762561111111,Lockwitzer Straße 13,True,True,True,1,end,dresden,0,BIKE 93447,15,51.024235555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13788930,,ok,93447,0,7551007291,2019-03-28 23:59:00,13.763002222222,Lockwitzer Straße 25,True,True,True,1,last,dresden,0,BIKE 93447,15,51.024204444444,,"{""15"": 1}"
True,frame_lock,False,0,,0,4356,False,264558,,ok,93720,0,7551004095,2019-03-28 00:00:00,13.723366856575,,True,True,False,2,first,dresden,0,Hubertusplatz,15,51.089746503946,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4356,False,264558,,ok,93720,0,7551004095,2019-03-28 23:59:00,13.723366856575,,True,True,False,3,last,dresden,0,Hubertusplatz,15,51.089746503946,,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93378,0,7551003759,2019-03-28 16:25:00,13.73007774353,,True,True,False,5,first,dresden,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93378,0,7551003759,2019-03-28 17:35:00,13.73007774353,,True,True,False,5,last,dresden,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,,0,4415,False,69118,,ok,93610,0,7551003621,2019-03-28 00:00:00,13.736633062363,,True,True,False,2,first,dresden,0,Dresden Thalia (Dr.-Külz-Ring/Prager Str.),15,51.047039830317,0,"{""15"": 2}"
